5,21/09/28 14:48:11,21/09/28 14:48:11,%B0,-1,,0
4,21/09/28 14:48:10,21/09/28 14:48:10,%B0,-1,,0
3,21/09/28 14:48:10,21/09/28 14:48:10,%B0,-1,,0
2,21/09/28 14:48:10,21/09/28 14:48:10,%B0,-1,,0
1,21/09/28 14:47:37,21/09/28 14:47:39,%B0,-1,,0
