9,2021-10-05 12:25,2021-10-05 12:25,%B0,-1,,1
8,2021-10-05 12:25,2021-10-05 12:25,%B0,-1,,1
7,2021-10-05 12:25,2021-10-05 12:25,%B0,-1,,1
6,2021-10-05 12:25,2021-10-05 12:25,%B0,-1,,1
5,2021-10-05 12:25,2021-10-05 12:25,%B0,-1,,1
4,2021-10-05 12:25,2021-10-05 12:25,%B0,-1,,1
3,2021-10-05 12:25,2021-10-05 12:25,%B0,-1,,1
2,2021-10-05 12:25,2021-10-05 12:25,%B0,-1,,1
1,2021-10-05 12:25,2021-10-05 12:26,%B1,-1,,1
